Transaction_ID,Transaction_Date,Product_ID,Product_Name,Category,Sub_Category,Product_Type,Region,Quantity_Sold,Unit_Price,Discount,Cost_per_Unit,Total_Sales,Profit,Inventory_Stock,Inventory_Days,Seasonality_Tag,Store_ID
T05615,2024-08-22,P6602,Us Women,Clothing,Women,Premium,South,10,39.44,6.59,21.23,328.5,116.2,60,81,Winter,S802
T05616,2024-07-02,P4712,Itself Team Sports,Sports,Team Sports,Standard,West,3,142.52,23.53,97.78,356.97,63.63,87,36,Summer,S311
T05617,2024-12-18,P3222,Individual Women,Clothing,Women,Budget,West,4,308.07,31.2,195.29,1107.48,326.32,52,47,Autumn,S304
T05618,2024-07-29,P7295,Politics Furniture,Home,Furniture,Budget,South,10,456.74,28.54,278.79,4282.0,1494.1,70,127,Winter,S983
T05619,2024-06-14,P5353,Drug Accessories,Electronics,Accessories,Budget,East,8,400.56,3.63,301.89,3175.44,760.32,99,148,Winter,S613
T05620,2025-04-19,P8778,Exist Outdoor,Sports,Outdoor,Premium,South,10,312.77,34.69,243.08,2780.8,350.0,88,118,Summer,S909
T05621,2024-10-25,P8107,Produce Laptops,Electronics,Laptops,Standard,South,2,69.6,3.44,38.38,132.32,55.56,95,159,Winter,S142
T05622,2025-04-15,P2670,Carry Women,Clothing,Women,Premium,West,1,29.4,3.9,18.75,25.5,6.75,42,73,Spring,S703
T05623,2025-03-10,P6081,Feel Team Sports,Sports,Team Sports,Budget,North,8,446.43,68.66,225.0,3022.16,1222.16,67,85,Spring,S318
T05624,2025-05-01,P8018,Certainly Men,Clothing,Men,Standard,South,1,68.83,5.81,51.42,63.02,11.6,78,19,Summer,S807
T05625,2024-08-20,P3360,Anyone Decor,Home,Decor,Standard,North,5,66.88,3.42,47.6,317.3,79.3,13,102,Spring,S824
T05626,2024-05-08,P6971,Edge Men,Clothing,Men,Premium,West,7,354.78,40.13,192.13,2202.55,857.64,43,138,Spring,S643
T05627,2024-09-22,P2704,Goal Outdoor,Sports,Outdoor,Premium,East,7,219.23,36.9,143.21,1276.31,273.84,14,180,Summer,S277
T05628,2025-05-04,P9338,Reason Furniture,Home,Furniture,Standard,West,8,476.16,21.34,304.28,3638.56,1204.32,88,85,Winter,S159
T05629,2025-01-03,P4878,But Outdoor,Sports,Outdoor,Budget,South,6,334.72,16.7,235.99,1908.12,492.18,63,99,Summer,S997
T05630,2025-01-29,P4183,Live Women,Clothing,Women,Budget,East,10,197.39,30.95,115.95,1664.4,504.9,36,77,Spring,S697
T05631,2025-01-07,P9836,Artist Decor,Home,Decor,Budget,East,5,445.22,75.58,347.19,1848.2,112.25,32,87,Summer,S507
T05632,2024-08-19,P5059,Class Outdoor,Sports,Outdoor,Budget,North,3,288.55,29.25,155.03,777.9,312.81,18,102,Summer,S518
T05633,2025-05-05,P4456,Message Smartphones,Electronics,Smartphones,Budget,East,5,382.19,31.14,216.02,1755.25,675.15,52,50,Autumn,S814
T05634,2024-07-28,P2863,Drive Accessories,Electronics,Accessories,Standard,West,6,179.9,29.35,106.3,903.3,265.5,38,1,Spring,S714
T05635,2024-09-11,P1548,Benefit Fitness,Sports,Fitness,Budget,East,1,307.67,34.1,215.67,273.57,57.9,9,72,Spring,S901
T05636,2024-06-15,P2385,Everybody Appliances,Home,Appliances,Budget,North,4,411.25,75.03,263.84,1344.88,289.52,78,145,Autumn,S574
T05637,2024-11-11,P6680,Management Furniture,Home,Furniture,Standard,South,5,451.75,28.49,315.92,2116.3,536.7,4,67,Summer,S289
T05638,2024-08-31,P4017,Kitchen Kids,Clothing,Kids,Premium,East,5,392.42,13.48,295.02,1894.7,419.6,69,5,Spring,S610
T05639,2025-03-09,P3284,So Men,Clothing,Men,Premium,West,4,350.68,35.04,274.38,1262.56,165.04,87,74,Autumn,S483
T05640,2024-09-23,P7007,Yeah Fitness,Sports,Fitness,Standard,West,3,166.86,25.88,89.02,422.94,155.88,43,125,Winter,S734
T05641,2024-12-16,P6711,Of Smartphones,Electronics,Smartphones,Standard,East,4,284.08,6.77,210.63,1109.24,266.72,87,52,Autumn,S393
T05642,2024-07-16,P8643,Benefit Smartphones,Electronics,Smartphones,Standard,East,7,81.84,6.44,44.25,527.8,218.05,68,141,Spring,S902
T05643,2025-03-01,P7475,Buy Women,Clothing,Women,Premium,South,4,409.66,38.74,275.24,1483.68,382.72,23,61,Summer,S984
T05644,2024-06-22,P3433,International Appliances,Home,Appliances,Premium,North,2,350.11,5.36,268.89,689.5,151.72,43,112,Autumn,S137
T05645,2024-08-18,P2843,Bed Laptops,Electronics,Laptops,Standard,West,1,360.79,51.4,226.88,309.39,82.51,53,174,Summer,S292
T05646,2025-03-29,P1553,Of Decor,Home,Decor,Standard,North,4,394.93,1.24,258.27,1574.76,541.68,40,145,Spring,S336
T05647,2024-12-20,P1121,Security Kids,Clothing,Kids,Budget,West,7,77.69,14.09,53.25,445.2,72.45,7,10,Summer,S552
T05648,2025-04-03,P5288,Figure Men,Clothing,Men,Premium,North,10,455.28,34.61,299.69,4206.7,1209.8,29,48,Winter,S858
T05649,2025-04-02,P8066,Nearly Laptops,Electronics,Laptops,Budget,East,7,188.6,18.28,116.99,1192.24,373.31,4,159,Summer,S419
T05650,2024-07-08,P4086,Score Furniture,Home,Furniture,Premium,South,9,269.74,18.0,215.7,2265.66,324.36,19,64,Winter,S784
T05651,2025-04-30,P7166,Material Decor,Home,Decor,Premium,North,10,470.81,61.6,275.3,4092.1,1339.1,86,76,Winter,S696
T05652,2024-10-13,P4059,Up Laptops,Electronics,Laptops,Standard,West,10,375.38,38.07,225.29,3373.1,1120.2,23,100,Spring,S669
T05653,2024-08-08,P6601,Hour Smartphones,Electronics,Smartphones,Standard,West,6,460.55,45.68,249.59,2489.22,991.68,72,171,Autumn,S761
T05654,2024-08-19,P8749,Why Accessories,Electronics,Accessories,Standard,North,2,430.05,49.63,283.46,760.84,193.92,50,164,Summer,S833
T05655,2024-08-18,P2421,Upon Laptops,Electronics,Laptops,Budget,West,9,17.64,3.2,12.0,129.96,21.96,6,145,Winter,S836
T05656,2025-03-27,P9676,Then Fitness,Sports,Fitness,Premium,South,5,72.57,12.16,38.04,302.05,111.85,1,180,Summer,S466
T05657,2025-02-21,P7717,Girl Outdoor,Sports,Outdoor,Premium,North,2,25.68,0.62,16.95,50.12,16.22,70,169,Spring,S515
T05658,2024-07-11,P8149,Event Fitness,Sports,Fitness,Budget,West,4,222.26,22.51,156.18,799.0,174.28,48,22,Summer,S754
T05659,2024-07-28,P1211,Billion Fitness,Sports,Fitness,Budget,South,3,331.26,24.2,208.2,921.18,296.58,58,146,Summer,S228
T05660,2024-08-26,P9663,State Men,Clothing,Men,Budget,East,4,27.27,4.61,15.12,90.64,30.16,24,158,Spring,S376
T05661,2024-10-02,P7651,Instead Accessories,Electronics,Accessories,Premium,East,9,52.3,10.14,30.68,379.44,103.32,96,57,Autumn,S952
T05662,2024-09-13,P9408,Make Accessories,Electronics,Accessories,Standard,East,3,357.55,50.64,243.28,920.73,190.89,9,110,Autumn,S591
T05663,2025-02-12,P9213,Beyond Fitness,Sports,Fitness,Standard,West,6,417.78,27.42,270.58,2342.16,718.68,37,58,Winter,S464
T05664,2025-01-20,P5119,Authority Furniture,Home,Furniture,Standard,South,9,196.38,25.6,128.27,1537.02,382.59,67,69,Winter,S563
T05665,2025-05-01,P5967,Thought Men,Clothing,Men,Premium,East,8,396.64,14.42,263.98,3057.76,945.92,54,5,Spring,S167
T05666,2025-03-30,P3248,Operation Fitness,Sports,Fitness,Budget,South,2,71.59,4.3,37.3,134.58,59.98,48,22,Spring,S674
T05667,2024-08-07,P4272,Company Accessories,Electronics,Accessories,Standard,East,6,311.0,33.62,187.53,1664.28,539.1,99,104,Autumn,S228
T05668,2024-10-29,P1559,Current Smartphones,Electronics,Smartphones,Budget,North,5,65.04,4.32,46.13,303.6,72.95,81,107,Autumn,S747
T05669,2024-12-17,P1181,Here Appliances,Home,Appliances,Premium,North,4,96.06,11.29,52.75,339.08,128.08,59,22,Spring,S866
T05670,2025-02-22,P2603,Exactly Fitness,Sports,Fitness,Premium,South,4,400.46,26.59,273.64,1495.48,400.92,48,32,Spring,S485
T05671,2024-05-18,P3018,Century Appliances,Home,Appliances,Standard,South,5,490.87,60.7,348.28,2150.85,409.45,72,16,Winter,S949
T05672,2025-03-07,P8559,Account Fitness,Sports,Fitness,Standard,South,7,381.75,21.33,238.79,2522.94,851.41,50,31,Spring,S177
T05673,2025-01-30,P9605,Hold Furniture,Home,Furniture,Standard,West,4,106.28,15.72,60.09,362.24,121.88,39,79,Summer,S681
T05674,2024-10-24,P8627,Feeling Laptops,Electronics,Laptops,Premium,South,6,320.23,29.43,165.2,1744.8,753.6,91,30,Spring,S471
T05675,2025-01-16,P9530,Someone Outdoor,Sports,Outdoor,Standard,South,6,367.76,61.04,287.22,1840.32,117.0,68,138,Autumn,S320
T05676,2024-12-10,P9406,Foreign Women,Clothing,Women,Standard,North,8,220.45,11.89,159.6,1668.48,391.68,84,6,Winter,S204
T05677,2025-02-01,P1348,Product Men,Clothing,Men,Standard,West,1,404.2,21.1,255.92,383.1,127.18,87,48,Summer,S628
T05678,2025-04-15,P6098,Term Accessories,Electronics,Accessories,Premium,West,3,407.27,0.28,216.28,1220.97,572.13,62,66,Winter,S628
T05679,2024-09-09,P4479,Country Men,Clothing,Men,Budget,West,3,246.45,0.15,148.71,738.9,292.77,35,35,Autumn,S983
T05680,2025-01-15,P1088,Administration Outdoor,Sports,Outdoor,Premium,West,8,367.84,19.71,247.28,2785.04,806.8,77,98,Summer,S663
T05681,2024-12-15,P6875,Fine Smartphones,Electronics,Smartphones,Premium,South,6,189.37,28.1,140.08,967.62,127.14,23,91,Winter,S234
T05682,2024-07-07,P9929,Agree Kids,Clothing,Kids,Premium,East,1,473.41,38.67,261.59,434.74,173.15,61,84,Summer,S429
T05683,2024-10-22,P4223,Life Fitness,Sports,Fitness,Premium,East,6,420.71,72.34,283.32,2090.22,390.3,17,29,Autumn,S643
T05684,2025-04-15,P6597,Tough Outdoor,Sports,Outdoor,Budget,North,3,194.37,23.4,140.53,512.91,91.32,27,53,Winter,S205
T05685,2024-06-20,P4892,Walk Decor,Home,Decor,Budget,East,4,15.58,1.67,9.07,55.64,19.36,68,100,Summer,S539
T05686,2024-10-21,P5240,Religious Decor,Home,Decor,Budget,East,7,439.96,83.95,270.14,2492.07,601.09,21,100,Spring,S522
T05687,2025-02-01,P9556,Throughout Kids,Clothing,Kids,Premium,South,1,101.17,9.78,66.34,91.39,25.05,0,32,Winter,S706
T05688,2025-01-09,P4576,Material Team Sports,Sports,Team Sports,Standard,East,10,187.06,32.53,134.7,1545.3,198.3,50,118,Autumn,S751
T05689,2025-02-26,P1491,Beautiful Fitness,Sports,Fitness,Standard,North,1,147.98,1.35,84.37,146.63,62.26,39,135,Winter,S149
T05690,2024-05-18,P1686,Make Appliances,Home,Appliances,Standard,East,5,152.0,1.85,80.01,750.75,350.7,100,151,Spring,S752
T05691,2025-01-21,P9321,Serious Smartphones,Electronics,Smartphones,Premium,South,7,310.01,27.0,214.25,1981.07,481.32,41,172,Winter,S659
T05692,2024-10-21,P8516,Down Team Sports,Sports,Team Sports,Standard,West,7,297.21,50.65,155.89,1725.92,634.69,28,116,Spring,S798
T05693,2024-08-20,P7560,Care Furniture,Home,Furniture,Premium,North,2,376.11,33.0,238.06,686.22,210.1,64,38,Spring,S254
T05694,2024-12-20,P9512,Mean Decor,Home,Decor,Premium,East,10,292.46,7.0,178.04,2854.6,1074.2,43,86,Winter,S792
T05695,2024-10-25,P8550,Before Fitness,Sports,Fitness,Standard,East,10,411.41,58.12,214.53,3532.9,1387.6,2,25,Winter,S533
T05696,2025-01-11,P2954,Trouble Kids,Clothing,Kids,Budget,East,5,144.68,21.81,93.36,614.35,147.55,72,165,Autumn,S273
T05697,2024-09-19,P4845,Save Men,Clothing,Men,Standard,West,1,220.59,43.21,136.83,177.38,40.55,65,80,Winter,S636
T05698,2024-10-12,P1423,Than Laptops,Electronics,Laptops,Budget,South,2,393.49,72.28,238.37,642.42,165.68,89,31,Winter,S932
T05699,2024-11-30,P5675,Force Kids,Clothing,Kids,Standard,West,8,201.7,19.63,151.51,1456.56,244.48,76,143,Spring,S268
T05700,2024-11-13,P7452,Material Smartphones,Electronics,Smartphones,Standard,West,8,355.31,14.76,189.32,2724.4,1209.84,83,99,Summer,S951
T05701,2024-10-27,P4078,Form Fitness,Sports,Fitness,Budget,West,1,395.46,19.21,224.36,376.25,151.89,53,148,Winter,S574
T05702,2024-12-11,P3945,With Team Sports,Sports,Team Sports,Premium,West,4,368.38,0.15,287.98,1472.92,321.0,45,140,Autumn,S884
T05703,2024-09-02,P1834,Because Men,Clothing,Men,Standard,South,6,110.89,6.43,70.29,626.76,205.02,53,131,Summer,S573
T05704,2024-06-18,P5588,Born Appliances,Home,Appliances,Standard,East,10,339.96,33.88,171.09,3060.8,1349.9,94,111,Autumn,S923
T05705,2024-06-03,P5011,Well Smartphones,Electronics,Smartphones,Premium,North,9,269.07,0.01,208.71,2421.54,543.15,93,166,Autumn,S282
T05706,2024-08-08,P3700,Rise Outdoor,Sports,Outdoor,Standard,South,5,175.11,2.66,98.83,862.25,368.1,54,136,Autumn,S517
T05707,2024-10-16,P5231,Let Team Sports,Sports,Team Sports,Premium,West,2,368.34,29.29,270.05,678.1,138.0,36,99,Spring,S198
T05708,2024-05-31,P4846,Voice Kids,Clothing,Kids,Premium,North,6,381.3,55.54,297.18,1954.56,171.48,63,53,Autumn,S300
T05709,2024-12-20,P5084,Make Women,Clothing,Women,Budget,West,7,180.16,33.55,104.52,1026.27,294.63,3,98,Spring,S242
T05710,2025-03-26,P2181,Question Accessories,Electronics,Accessories,Budget,South,7,352.49,34.04,219.7,2229.15,691.25,60,102,Spring,S766
T05711,2024-05-13,P9170,Wish Women,Clothing,Women,Premium,North,9,329.34,41.55,171.32,2590.11,1048.23,50,46,Spring,S459
T05712,2024-12-01,P4662,Could Kids,Clothing,Kids,Premium,East,10,25.68,3.46,18.02,222.2,42.0,90,61,Winter,S610
T05713,2024-06-29,P9735,Space Decor,Home,Decor,Premium,West,4,471.03,0.54,236.64,1881.96,935.4,11,88,Autumn,S318
T05714,2025-03-09,P9543,World Women,Clothing,Women,Budget,East,1,423.07,3.48,327.92,419.59,91.67,59,169,Winter,S141
T05715,2025-01-15,P7862,Its Kids,Clothing,Kids,Budget,West,1,128.98,25.24,81.19,103.74,22.55,100,34,Winter,S199
T05716,2025-03-28,P8230,Option Appliances,Home,Appliances,Standard,East,3,240.24,37.19,184.94,609.15,54.33,33,58,Summer,S570
T05717,2025-01-25,P7766,Give Appliances,Home,Appliances,Standard,South,3,272.79,40.67,176.42,696.36,167.1,96,104,Autumn,S351
T05718,2024-07-08,P9446,Word Decor,Home,Decor,Premium,West,8,135.21,12.03,105.11,985.44,144.56,90,179,Winter,S142
T05719,2025-01-27,P4437,Government Women,Clothing,Women,Premium,West,10,258.05,16.66,170.39,2413.9,710.0,53,124,Summer,S719
T05720,2024-07-05,P6695,Either Smartphones,Electronics,Smartphones,Premium,West,7,289.69,53.0,207.91,1656.83,201.46,2,136,Summer,S425
T05721,2024-11-07,P3959,Including Decor,Home,Decor,Premium,East,9,393.91,57.06,257.08,3031.65,717.93,56,177,Autumn,S166
T05722,2024-07-09,P2107,Bill Decor,Home,Decor,Premium,South,3,119.17,9.77,79.91,328.2,88.47,44,72,Summer,S132
T05723,2024-09-23,P1108,Collection Accessories,Electronics,Accessories,Budget,South,6,242.34,27.57,191.09,1288.62,142.08,65,65,Autumn,S330
T05724,2024-10-28,P8587,Bill Women,Clothing,Women,Premium,West,6,194.96,14.09,134.36,1085.22,279.06,9,156,Spring,S780
T05725,2025-02-05,P8174,Civil Appliances,Home,Appliances,Budget,West,2,446.6,78.99,325.44,735.22,84.34,63,118,Autumn,S113
T05726,2024-09-10,P2568,Standard Team Sports,Sports,Team Sports,Budget,South,8,311.14,9.48,156.61,2413.28,1160.4,29,138,Summer,S816
T05727,2024-05-19,P9970,True Accessories,Electronics,Accessories,Budget,South,7,108.28,14.79,70.28,654.43,162.47,77,86,Autumn,S271
T05728,2025-01-28,P8284,Building Laptops,Electronics,Laptops,Budget,South,10,282.29,39.63,162.49,2426.6,801.7,83,83,Summer,S581
T05729,2024-08-29,P2978,Forget Women,Clothing,Women,Premium,West,4,284.16,43.55,145.7,962.44,379.64,3,141,Spring,S431
T05730,2025-03-15,P1607,Eye Decor,Home,Decor,Premium,West,9,339.64,64.09,240.13,2479.95,318.78,28,47,Winter,S231
T05731,2025-04-26,P3869,Contain Outdoor,Sports,Outdoor,Premium,South,4,271.07,45.89,179.73,900.72,181.8,86,175,Summer,S888
T05732,2024-12-18,P4969,Region Appliances,Home,Appliances,Budget,South,9,394.76,19.26,279.81,3379.5,861.21,35,146,Winter,S157
T05733,2025-05-01,P9341,Who Outdoor,Sports,Outdoor,Standard,West,7,13.15,0.81,7.89,86.38,31.15,77,132,Winter,S133
T05734,2025-04-28,P6006,Despite Laptops,Electronics,Laptops,Standard,South,10,391.96,31.3,206.76,3606.6,1539.0,62,27,Spring,S198
T05735,2024-10-04,P7990,Marriage Smartphones,Electronics,Smartphones,Budget,West,7,400.07,15.01,304.91,2695.42,561.05,94,21,Spring,S877
T05736,2025-02-05,P8163,Onto Outdoor,Sports,Outdoor,Premium,East,3,277.19,35.38,183.99,725.43,173.46,9,13,Spring,S566
T05737,2024-05-12,P9142,Exist Appliances,Home,Appliances,Budget,East,8,177.52,1.94,113.24,1404.64,498.72,79,11,Winter,S412
T05738,2025-01-05,P9323,Standard Women,Clothing,Women,Premium,North,9,470.9,60.79,360.68,3690.99,444.87,76,70,Summer,S985
T05739,2024-10-07,P3066,Over Outdoor,Sports,Outdoor,Standard,North,4,124.08,13.0,79.82,444.32,125.04,54,138,Autumn,S397
T05740,2024-06-17,P2870,Finish Furniture,Home,Furniture,Premium,South,8,421.0,12.84,218.36,3265.28,1518.4,39,18,Winter,S421
T05741,2024-09-25,P4184,Notice Furniture,Home,Furniture,Standard,South,2,48.16,6.44,27.63,83.44,28.18,29,157,Spring,S556
T05742,2024-12-05,P6140,Idea Accessories,Electronics,Accessories,Standard,West,7,67.18,0.08,34.8,469.7,226.1,47,15,Spring,S180
T05743,2024-08-25,P6997,Find Kids,Clothing,Kids,Premium,South,6,123.72,23.4,71.26,601.92,174.36,43,55,Spring,S509
T05744,2024-06-04,P5818,List Accessories,Electronics,Accessories,Premium,West,9,139.51,24.67,104.72,1033.56,91.08,39,74,Winter,S235
T05745,2025-01-30,P7077,Down Decor,Home,Decor,Premium,North,1,481.07,13.7,248.85,467.37,218.52,71,138,Summer,S551
T05746,2024-08-25,P3555,Matter Appliances,Home,Appliances,Budget,South,2,106.32,15.28,78.26,182.08,25.56,95,80,Autumn,S630
T05747,2024-05-13,P4077,Edge Laptops,Electronics,Laptops,Standard,East,5,195.06,26.79,127.71,841.35,202.8,69,65,Autumn,S401
T05748,2025-03-14,P3790,Affect Team Sports,Sports,Team Sports,Budget,South,4,386.44,42.7,293.97,1374.96,199.08,32,140,Summer,S704
T05749,2024-06-16,P2476,Age Kids,Clothing,Kids,Budget,North,1,11.88,1.1,7.82,10.78,2.96,30,36,Spring,S453
T05750,2024-09-12,P5822,Land Furniture,Home,Furniture,Standard,South,4,439.6,80.39,272.13,1436.84,348.32,52,96,Summer,S601
T05751,2024-06-29,P8734,Fire Smartphones,Electronics,Smartphones,Budget,North,9,245.93,37.26,167.45,1878.03,370.98,0,46,Spring,S899
T05752,2024-05-20,P7388,Board Appliances,Home,Appliances,Premium,East,7,345.49,6.85,192.88,2370.48,1020.32,81,172,Autumn,S805
T05753,2025-03-18,P4581,Strong Outdoor,Sports,Outdoor,Standard,South,1,268.71,48.21,208.37,220.5,12.13,81,86,Summer,S801
T05754,2024-06-12,P5600,To Outdoor,Sports,Outdoor,Standard,West,9,407.59,27.23,321.19,3423.24,532.53,31,26,Spring,S283
T05755,2024-09-01,P5118,Management Accessories,Electronics,Accessories,Budget,North,4,400.99,41.2,228.66,1439.16,524.52,80,87,Winter,S662
T05756,2025-03-20,P7692,Food Women,Clothing,Women,Standard,North,10,428.2,9.55,327.95,4186.5,907.0,64,114,Winter,S829
T05757,2025-02-14,P4277,Challenge Kids,Clothing,Kids,Premium,West,4,477.0,75.91,346.98,1604.36,216.44,23,171,Winter,S956
T05758,2024-10-18,P8017,Environmental Furniture,Home,Furniture,Budget,East,5,299.89,19.96,200.74,1399.65,395.95,27,144,Autumn,S722
T05759,2025-02-26,P6089,High Accessories,Electronics,Accessories,Standard,West,7,331.76,50.67,176.11,1967.63,734.86,48,47,Winter,S267
T05760,2024-08-13,P1559,Kid Decor,Home,Decor,Standard,East,8,404.08,73.89,310.74,2641.52,155.6,73,26,Autumn,S562
T05761,2024-10-15,P3089,Particular Laptops,Electronics,Laptops,Budget,West,4,171.35,5.72,110.88,662.52,219.0,20,80,Spring,S471
T05762,2025-03-16,P1062,Nation Outdoor,Sports,Outdoor,Standard,South,3,499.89,64.76,308.94,1305.39,378.57,25,92,Autumn,S233
T05763,2024-09-03,P8382,Participant Men,Clothing,Men,Budget,South,9,413.73,59.88,314.43,3184.65,354.78,42,116,Autumn,S886
T05764,2025-03-13,P9981,Meeting Smartphones,Electronics,Smartphones,Budget,West,2,277.91,0.05,210.11,555.72,135.5,18,56,Autumn,S575
T05765,2024-10-21,P1146,Economy Kids,Clothing,Kids,Budget,East,9,386.14,61.06,271.82,2925.72,479.34,63,39,Summer,S861
T05766,2025-02-02,P9220,Production Accessories,Electronics,Accessories,Budget,East,1,251.72,30.66,126.27,221.06,94.79,9,174,Summer,S495
T05767,2024-07-13,P2508,Reflect Furniture,Home,Furniture,Standard,West,10,217.88,15.65,138.32,2022.3,639.1,58,6,Summer,S929
T05768,2024-10-28,P4365,Few Furniture,Home,Furniture,Standard,North,3,254.65,50.46,194.69,612.57,28.5,45,127,Winter,S858
T05769,2024-06-26,P4260,Bill Laptops,Electronics,Laptops,Premium,East,4,92.33,5.02,53.55,349.24,135.04,47,123,Spring,S399
T05770,2024-12-09,P4666,Court Kids,Clothing,Kids,Premium,South,10,383.41,22.1,292.92,3613.1,683.9,14,32,Winter,S877
T05771,2024-06-24,P6181,Enter Fitness,Sports,Fitness,Premium,South,5,366.1,45.1,269.98,1605.0,255.1,5,43,Autumn,S454
T05772,2025-03-04,P1950,Win Decor,Home,Decor,Premium,North,9,111.87,12.44,59.39,894.87,360.36,93,129,Spring,S890
T05773,2024-08-22,P1335,Factor Outdoor,Sports,Outdoor,Budget,West,5,155.76,5.19,105.66,752.85,224.55,100,128,Summer,S265
T05774,2024-06-15,P1980,Free Team Sports,Sports,Team Sports,Standard,South,6,65.48,10.23,48.51,331.5,40.44,85,99,Winter,S330
T05775,2024-06-17,P2441,Above Laptops,Electronics,Laptops,Premium,West,3,356.73,16.98,199.85,1019.25,419.7,6,4,Autumn,S356
T05776,2024-07-20,P3867,Attorney Laptops,Electronics,Laptops,Budget,North,10,16.57,2.51,12.95,140.6,11.1,8,42,Autumn,S856
T05777,2024-12-14,P5469,Risk Furniture,Home,Furniture,Premium,West,10,450.81,29.73,324.7,4210.8,963.8,92,126,Spring,S138
T05778,2024-09-05,P7691,Next Women,Clothing,Women,Premium,East,5,381.39,55.06,222.76,1631.65,517.85,93,90,Summer,S616
T05779,2024-05-22,P8831,Exactly Decor,Home,Decor,Standard,North,6,353.87,67.98,262.7,1715.34,139.14,0,118,Winter,S524
T05780,2024-12-25,P3543,Reach Smartphones,Electronics,Smartphones,Premium,West,4,279.55,10.24,147.01,1077.24,489.2,71,85,Autumn,S525
T05781,2024-11-09,P3921,Late Decor,Home,Decor,Budget,North,8,346.52,1.57,239.91,2759.6,840.32,31,9,Autumn,S729
T05782,2025-04-18,P5078,Camera Outdoor,Sports,Outdoor,Budget,South,9,30.04,3.57,20.26,238.23,55.89,62,21,Spring,S516
T05783,2024-07-10,P3327,Even Laptops,Electronics,Laptops,Standard,East,3,186.01,35.29,134.1,452.16,49.86,84,140,Autumn,S871
T05784,2025-01-25,P3556,Season Laptops,Electronics,Laptops,Budget,North,5,479.62,0.1,334.67,2397.6,724.25,71,49,Autumn,S102
T05785,2024-07-19,P6357,Each Furniture,Home,Furniture,Premium,South,5,87.43,8.1,62.96,396.65,81.85,4,155,Winter,S977
T05786,2024-12-23,P8505,Former Women,Clothing,Women,Premium,South,6,152.03,7.78,79.92,865.5,385.98,65,125,Spring,S479
